timestamp,x,y,z
9.7961,0.048828125,-0.134765625,0.9765625
9.79617,-0.1328125,-0.115234375,0.95703125
9.79625,0.05078125,-0.072265625,0.966796875
9.79633,-0.125,-0.06640625,0.958984375
9.7964,0.046875,-0.115234375,0.98828125
9.79648,-0.07421875,-0.0546875,0.955078125
9.79655,0.083984375,-0.05859375,0.978515625
9.79665,-0.09765625,-0.158203125,0.9765625
9.79674,0.11328125,-0.078125,0.98828125
9.79684,-0.125,-0.0859375,0.947265625
9.79693,0.07421875,-0.138671875,0.99609375
9.79702,-0.12890625,-0.103515625,0.96484375
9.79712,-0.150390625,-0.083984375,0.955078125
9.80695,0.08984375,-0.111328125,0.98828125
9.81678,-0.083984375,-0.0546875,0.958984375
9.82661,0.076171875,-0.068359375,0.9609375
9.83645,-0.087890625,-0.15625,0.96484375
9.84628,0.1171875,-0.078125,0.986328125
9.85611,-0.130859375,-0.10546875,0.947265625
9.85621,0.060546875,-0.123046875,0.982421875
9.85632,-0.09765625,-0.095703125,0.96875
9.85643,0.068359375,-0.0703125,0.955078125
9.85653,-0.16015625,-0.09375,0.95703125
9.85664,0.123046875,-0.107421875,0.98046875
9.85674,-0.083984375,-0.048828125,0.96484375
9.86656,0.072265625,-0.095703125,0.955078125
9.87638,-0.068359375,-0.150390625,0.970703125
9.8862,0.087890625,-0.064453125,0.986328125
9.89602,-0.111328125,-0.130859375,0.9453125
9.90584,0.044921875,-0.119140625,0.994140625
9.91566,-0.08203125,-0.087890625,0.953125
9.91577,0.072265625,-0.078125,0.978515625
9.91588,-0.142578125,-0.111328125,0.962890625
9.91599,0.111328125,-0.08984375,0.98046875
9.9161,-0.064453125,-0.052734375,0.982421875
9.91621,0.0546875,-0.126953125,0.984375
9.91632,-0.04296875,-0.115234375,0.9765625
9.9362,0.0625,-0.056640625,0.98046875
9.95608,-0.099609375,-0.13671875,0.955078125
9.97595,0.01953125,-0.10546875,0.97265625
9.99583,-0.083984375,-0.07421875,0.95703125
10.0157,0.03125,-0.080078125,0.98828125
10.03558,-0.12109375,-0.10546875,0.958984375
10.03564,0.080078125,-0.06640625,0.98046875
10.03571,-0.064453125,-0.060546875,0.96875
10.03577,0.02734375,-0.14453125,0.986328125
10.03584,-0.033203125,-0.095703125,0.951171875
10.0359,0.044921875,-0.0859375,0.970703125
10.03596,-0.10546875,-0.142578125,0.95703125
10.03603,0.01953125,-0.099609375,0.978515625
10.03609,-0.072265625,-0.064453125,0.943359375
10.03615,0.021484375,-0.083984375,0.98046875
10.03621,-0.08984375,-0.10546875,0.966796875
10.03628,0.064453125,-0.05859375,0.98046875
10.03634,-0.0546875,-0.064453125,0.955078125
10.03653,0.02734375,-0.15625,0.98046875
10.03671,-0.033203125,-0.0703125,0.95703125
10.0369,0.04296875,-0.095703125,0.974609375
10.03709,-0.10546875,-0.130859375,0.962890625
10.03728,0.037109375,-0.09765625,1.0
10.03747,-0.08203125,-0.068359375,0.95703125
10.04706,0.00390625,-0.08984375,0.96875
10.05666,-0.0390625,-0.103515625,0.962890625
10.06625,0.037109375,-0.056640625,0.96875
10.07585,-0.068359375,-0.076171875,0.95703125
10.08544,0.05078125,-0.140625,0.9921875
10.09504,-0.05078125,-0.06640625,0.974609375
10.09514,0.046875,-0.11328125,0.966796875
10.09524,-0.111328125,-0.123046875,0.953125
10.09534,0.048828125,-0.083984375,0.974609375
10.09545,-0.083984375,-0.060546875,0.958984375
10.09555,0.005859375,-0.10546875,0.984375
10.09565,-0.029296875,-0.08984375,0.962890625
10.10564,-0.0703125,-0.087890625,0.94921875
10.11562,0.08203125,-0.134765625,0.98828125
10.1256,-0.08203125,-0.0703125,0.958984375
10.13558,0.064453125,-0.12109375,0.978515625
10.14557,-0.119140625,-0.107421875,0.955078125
10.15555,0.068359375,-0.09765625,0.978515625
10.15564,-0.1171875,-0.060546875,0.951171875
10.15574,0.02734375,-0.107421875,0.966796875
10.15583,-0.037109375,-0.07421875,0.953125
10.15592,0.05859375,-0.048828125,0.97265625
10.15602,-0.08984375,-0.126953125,0.962890625
10.15611,0.123046875,-0.1171875,0.9765625
10.16611,-0.1171875,-0.068359375,0.947265625
10.17611,0.0703125,-0.1328125,0.974609375
10.18611,-0.134765625,-0.11328125,0.962890625
10.19611,0.076171875,-0.078125,0.966796875
10.20611,-0.14453125,-0.07421875,0.96484375
10.21611,0.06640625,-0.123046875,0.982421875
10.21622,-0.0625,-0.072265625,0.958984375
10.21633,0.056640625,-0.056640625,0.9609375
10.21644,-0.099609375,-0.142578125,0.958984375
10.21654,0.111328125,-0.09765625,0.98828125
10.21665,-0.12890625,-0.080078125,0.94921875
10.21676,0.068359375,-0.15234375,0.984375
10.24666,-0.1328125,-0.09765625,0.982421875
10.27656,0.0859375,-0.08203125,0.953125
10.30645,-0.16796875,-0.080078125,0.982421875
10.33635,0.09375,-0.125,0.98828125
10.36625,-0.06640625,-0.064453125,0.96875
10.39615,0.048828125,-0.072265625,0.953125
10.3963,-0.083984375,-0.1640625,0.970703125
10.39645,0.111328125,-0.0703125,0.982421875
10.3966,-0.134765625,-0.10546875,0.94921875
10.39675,0.0546875,-0.126953125,0.98828125
10.3969,-0.10546875,-0.091796875,0.96875
10.39705,0.060546875,-0.06640625,0.958984375
10.39716,-0.16796875,-0.08984375,0.98046875
10.39728,0.1171875,-0.11328125,0.974609375
10.39739,-0.072265625,-0.064453125,0.978515625
10.3975,0.025390625,-0.08203125,0.9609375
10.39762,-0.0546875,-0.15625,0.966796875
10.39773,0.06640625,-0.0625,0.982421875
10.39787,-0.1015625,-0.12109375,0.951171875
10.398,0.02734375,-0.119140625,0.978515625
10.39814,-0.08203125,-0.08984375,0.95703125
10.39828,0.05078125,-0.06640625,0.955078125
10.39841,-0.146484375,-0.095703125,0.974609375
10.39855,0.109375,-0.0859375,0.96875
10.39865,-0.068359375,-0.05859375,0.96875
10.39876,0.02734375,-0.099609375,0.955078125
10.39886,-0.029296875,-0.130859375,0.986328125
10.39896,0.041015625,-0.048828125,0.9765625
10.39906,-0.0859375,-0.12890625,0.953125
